File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp85_mar_mean_1980-1989_mean.tif,110.0,337.5,585.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_1980-1989_mean.tif,132.0,359.1,588.0
sm2_mm_ACCESS1-3_rcp85_may_mean_1980-1989_mean.tif,138.0,395.2,591.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_1980-1989_mean.tif,111.0,379.8,600.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_1980-1989_mean.tif,95.0,335.8,601.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_1980-1989_mean.tif,96.0,317.2,595.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_1980-1989_mean.tif,105.0,326.7,591.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_1980-1989_mean.tif,111.0,332.8,587.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_1980-1989_mean.tif,113.0,332.0,584.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_1980-1989_mean.tif,113.0,331.1,584.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_1990-1999_mean.tif,121.0,335.8,593.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_1990-1999_mean.tif,121.0,336.8,593.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_1990-1999_mean.tif,121.0,338.5,593.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_1990-1999_mean.tif,139.0,353.3,593.0
sm2_mm_ACCESS1-3_rcp85_may_mean_1990-1999_mean.tif,174.0,402.3,610.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_1990-1999_mean.tif,142.0,390.2,607.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_1990-1999_mean.tif,105.0,334.0,604.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_1990-1999_mean.tif,102.0,316.8,595.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_1990-1999_mean.tif,115.0,328.4,595.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_1990-1999_mean.tif,117.0,333.5,594.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_1990-1999_mean.tif,117.0,332.4,593.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_1990-1999_mean.tif,117.0,332.7,593.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_2000-2009_mean.tif,103.0,323.8,577.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_2000-2009_mean.tif,103.0,325.1,577.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_2000-2009_mean.tif,105.0,328.5,577.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_2000-2009_mean.tif,136.0,351.4,577.0
sm2_mm_ACCESS1-3_rcp85_may_mean_2000-2009_mean.tif,137.0,395.2,596.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_2000-2009_mean.tif,112.0,376.2,593.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_2000-2009_mean.tif,96.0,325.3,591.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_2000-2009_mean.tif,95.0,308.5,585.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_2000-2009_mean.tif,99.0,317.2,581.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_2000-2009_mean.tif,102.0,324.3,576.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_2000-2009_mean.tif,103.0,322.0,573.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_2000-2009_mean.tif,103.0,322.9,574.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_2010-2019_mean.tif,121.0,331.8,587.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_2010-2019_mean.tif,121.0,335.4,587.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_2010-2019_mean.tif,121.0,338.6,587.0
